contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Maturity,Spot
SPX291221C08800000,2025-12-30 18:13:23+00:00,8800.0,530.9,558.6,582.2,0.0,0.0,1.0,122,0.2176801712989807,False,REGULAR,USD,3.811088295687885,6908.85986328125
SPX291221C09000000,2025-12-26 20:02:43+00:00,9000.0,470.8,490.8,515.3,0.0,0.0,1.0,1226,0.21262646321535109,False,REGULAR,USD,3.811088295687885,6908.85986328125
SPX291221C10800000,2025-11-14 15:05:08+00:00,10800.0,112.0,118.3,129.2,0.0,0.0,1.0,8,0.17412534714698796,False,REGULAR,USD,3.811088295687885,6908.85986328125
SPX291221C11200000,2025-12-23 20:10:09+00:00,11200.0,83.0,88.0,102.3,0.0,0.0,1.0,2,0.1733333285474777,False,REGULAR,USD,3.811088295687885,6908.85986328125
SPX301220C01600000,2025-10-29 14:29:17+00:00,1600.0,5403.38,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C03200000,2025-12-22 16:33:17+00:00,3200.0,4063.59,3977.1,4277.1,0.0,0.0,1.0,1,0.46040502368927005,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C03300000,2025-11-25 20:34:46+00:00,3300.0,3912.59,3910.9,4210.9,0.0,0.0,72.0,14,0.4580299215555192,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C03600000,2026-01-06 18:47:36+00:00,3600.0,3831.75,0.0,0.0,0.0,0.0,,14,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C03700000,2025-06-26 20:09:27+00:00,3700.0,3066.69,0.0,0.0,0.0,0.0,,11,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C03800000,2025-07-22 16:37:00+00:00,3800.0,3169.7,0.0,0.0,0.0,0.0,3.0,11,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C04100000,2025-07-22 16:37:00+00:00,4100.0,2962.3,0.0,0.0,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C04200000,2025-08-06 18:51:54+00:00,4200.0,2920.08,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C04300000,2025-09-19 18:38:59+00:00,4300.0,3135.55,0.0,0.0,0.0,0.0,1.0,661,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C04400000,2025-06-20 18:32:08+00:00,4400.0,2471.19,0.0,0.0,0.0,0.0,1.0,51,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C04600000,2025-09-24 17:07:47+00:00,4600.0,2915.9,0.0,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C04700000,2025-11-25 19:00:07+00:00,4700.0,2909.25,2901.7,3201.7,0.0,0.0,205.0,495,0.3889288021183014,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C05100000,2026-01-05 16:40:10+00:00,5100.0,2761.83,0.0,0.0,0.0,0.0,1.0,6,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C05200000,2026-01-02 20:43:21+00:00,5200.0,2642.37,0.0,0.0,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C05300000,2025-12-23 20:41:52+00:00,5300.0,2633.14,2534.5,2834.5,0.0,0.0,1.0,6,0.3719199523568153,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C05675000,2025-11-24 20:17:46+00:00,5675.0,2231.1,2268.2,2568.2,0.0,0.0,71.0,80,0.35205916807174675,True,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C07700000,2025-12-31 20:37:09+00:00,7700.0,1231.99,1216.6,1393.8,0.0,0.0,,23,0.2798035639595985,False,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C08200000,2025-10-27 19:17:50+00:00,8200.0,1033.14,967.9,1029.8,0.0,0.0,20.0,467,0.24411766632080079,False,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C09500000,2026-01-06 18:47:36+00:00,9500.0,549.16,522.8,629.2,0.0,0.0,5.0,12,0.22714386373996734,False,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C09600000,2025-10-10 15:28:15+00:00,9600.0,465.0,385.3,448.8,0.0,0.0,1.0,17,0.197174471206665,False,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C10200000,2025-12-02 19:15:31+00:00,10200.0,352.6,351.9,383.8,0.0,0.0,10.0,20,0.2020791691684723,False,REGULAR,USD,4.80766598220397,6908.85986328125
SPX301220C10600000,2025-11-12 15:27:20+00:00,10600.0,301.3,272.0,302.3,0.0,0.0,5.0,68,0.19525331350803374,False,REGULAR,USD,4.80766598220397,6908.85986328125
